Portfolio,Date,Week_End,Month,Operator,Brand,marketing_source,NRCs,NDCs,QNDCs,Deposits,Net Revenue,Revshare,CPA,Total Commission
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BST-IGA-GLO-YTPAT-VIP,0,0,0,0,0,0,0,0
SEO,01/01/2023,01/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,02/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,03/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,04/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,05/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,06/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,1,1,0,3.74,3.74,1.87,0,1.87
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,-0.05,-0.025,0,-0.025
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,-0.05,-0.025,0,-0.025
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0.09,0.045,0,0.045
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BST-SPO-GLO-YTPAT,0,0,0,0,0,0,0,0
SEO,01/01/2023,01/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,02/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,03/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,04/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,05/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,06/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN,0,0,0,0,0,0,0,0
SEO,01/01/2023,01/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,02/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,03/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,04/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,05/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,06/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,1,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-CAS-CAN-PROMO,0,0,0,0,0,0,0,0
SEO,01/01/2023,01/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,1.28,0.64,0,0.64
SEO,02/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,-28.23,-14.115,0,-14.115
SEO,03/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,79.71,39.855,0,39.855
SEO,04/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,1.17,0.585,0,0.585
SEO,05/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,06/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,24.57,-77.41,-38.705,0,-38.705
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,49.74,24.87,0,24.87
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,4.58,4.85,2.425,0,2.425
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,-31,-15.5,0,-15.5
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,31.09,15.545,0,15.545
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,-0.02,-0.01,0,-0.01
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,20.32,3.89,1.945,0,1.945
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,-53.59,-26.795,0,-26.795
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,68.92,34.46,0,34.46
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,BTT-IGA-GLO-YTINT,0,0,0,0,0,0,0,0
SEO,01/01/2023,01/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,02/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,03/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,04/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,05/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,06/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,07/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,08/01/2023,08/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,09/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,10/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,11/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,12/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,13/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,14/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,15/01/2023,15/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,16/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,17/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,18/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,19/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,20/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,21/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,22/01/2023,22/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,23/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,24/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,25/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,26/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,27/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,28/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,29/01/2023,29/01/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,30/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
SEO,31/01/2023,05/02/2023 00:00,2023-01,Stake.com,Stake.com,C13-IGA-GLO,0,0,0,0,0,0,0,0
